顾客编号,大类编码,大类名称,中类编码,中类名称,小类编码,小类名称,销售日期,销售月份,商品编码,规格型号,商品类型,单位,销售数量,商品单价,销售金额,是否促销
1418,20,粮油,2011,液体调料,201103,凉拌酱油,20150211,201502,DW-2011030019,500ml,一般商品,瓶,1,7.9,7.9,否
1418,22,休闲,2203,膨化点心,220301,米制点心,20150211,201502,DW-2203010018,520g,一般商品,袋,1,19.9,19.9,是
1418,31,家居,3118,打扫用品,311809,胶棉拖把,20150211,201502,DW-3118090028,WH-1051,一般商品,把,1,30,30,是
1418,22,休闲,2201,饼干,220101,苏打,20150211,201502,DW-2201010001,100g,一般商品,袋,1,3.5,3.5,否
1418,22,休闲,2203,膨化点心,220305,粟米类,20150211,201502,DW-2203050003,40g,一般商品,袋,1,3.3,3.3,否
1418,22,休闲,2203,膨化点心,220302,袋装薯片,20150211,201502,DW-2203020043,80g,一般商品,袋,1,5.5,5.5,否
1419,22,休闲,2202,糕点,220299,其他糕点,20150211,201502,DW-2202990085,散称,一般商品,kg,0.216,15.8,3.4128,是
1419,15,日配,1513,冷冻包子馒头,151302,咸馅包子,20150211,201502,DW-1513020022,720g,一般商品,袋,1,19.3,19.3,是
1419,22,休闲,2209,巧克力,220906,果仁巧克力,20150211,201502,DW-2209060028,84g,一般商品,盒,1,9,9,否
1419,12,蔬果,1201,蔬菜,120104,花果,20150211,201502,DW-1201040031,散称,生鲜,千克,0.975,3.16,3.081,否
1419,30,洗化,3011,保养用品,301106,手足保养品,20150211,201502,DW-3011060021,75g,一般商品,组,1,10.9,10.9,是
1420,22,休闲,2205,炒货,220502,带壳花生,20150211,201502,DW-2205020010,320g,一般商品,袋,2,13.9,27.8,是
1420,15,日配,1521,蛋类,152101,新鲜蛋品,20150211,201502,DW-1521010002,散称,一般商品,千克,1.04,19.2,19.968,否
1420,20,粮油,2007,南北干货,200709,粉丝/条,20150211,201502,DW-2007090046,散称,一般商品,kg,0.486,22.4,10.8864,否
1420,15,日配,1521,蛋类,152101,新鲜蛋品,20150211,201502,DW-1521010077,8只塑盒,生鲜,盒,1,8.9,8.9,否
1420,20,粮油,2014,酱菜类,201401,榨菜,20150211,201502,DW-2014010057,175g,一般商品,袋,1,3.9,3.9,否
1420,20,粮油,2015,罐头,201505,肉类罐头,20150212,201502,DW-2015050009,360g,一般商品,听,1,16.3,16.3,否
1420,22,休闲,2203,膨化点心,220399,其他膨化点心,20150212,201502,DW-2203990005,50g,一般商品,袋,1,2.7,2.7,否
1420,23,酒饮,2303,果汁饮料,230302,桃饮料,20150212,201502,DW-2303020004,1L,一般商品,盒,1,8.9,8.9,否
1420,30,洗化,3016,纸制品,301608,软抽纸巾,20150212,201502,DW-3016080056,200抽*3,一般商品,提,1,15.9,15.9,是
1420,22,休闲,2206,即食熟制品,220601,牛肉干,20150212,201502,DW-2206010016,72g,一般商品,条,1,20,20,否
1420,22,休闲,2202,糕点,220203,蛋卷,20150212,201502,DW-2202030034,55g,一般商品,盒,1,4.5,4.5,否
1420,22,休闲,2207,糖果,220799,其他糖果,20150212,201502,DW-2207990007,散称,一般商品,千克,0.302,49.8,15.0396,是
1420,22,休闲,2207,糖果,220799,其他糖果,20150212,201502,DW-2207990009,散称,一般商品,千克,0.234,39.6,9.2664,否
1420,23,酒饮,2316,香烟,231601,国产省内香烟,20150212,201502,DW-2316010012,20支,一般商品,包,1,22,22,否
1420,22,休闲,2201,饼干,220102,夹心,20150212,201502,DW-2201020138,55g,一般商品,盒,1,5.3,5.3,否
1420,22,休闲,2207,糖果,220799,其他糖果,20150212,201502,DW-2207990012,散称,一般商品,千克,0.248,25.6,6.3488,否
1420,30,洗化,3011,保养用品,301101,护肤用品,20150212,201502,DW-3011011311,30g,一般商品,瓶,1,22,22,否
1420,22,休闲,2206,即食熟制品,220601,牛肉干,20150212,201502,DW-2206010018,60g,一般商品,袋,1,10.9,10.9,否
1420,23,酒饮,2302,纯果汁,230201,纯柳橙汁,20150212,201502,DW-2302010001,1L,一般商品,盒,1,12.3,12.3,是
1420,30,洗化,3006,洗衣用品,300604,洗衣皂,20150212,201502,DW-3006040055,246g*2,一般商品,块,1,8.9,8.9,是
1420,22,休闲,2206,即食熟制品,220602,猪肉干,20150212,201502,DW-2206020015,70g,一般商品,袋,1,14.5,14.5,否
1420,22,休闲,2209,巧克力,220999,其他巧克力,20150212,201502,DW-2209990006,散称,一般商品,千克,0.208,138,28.704,否
1420,22,休闲,2202,糕点,220203,蛋卷,20150212,201502,DW-2202030035,55g,一般商品,盒,1,4.5,4.5,否
1420,15,日配,1501,冷藏肉制品,150101,香肠类,20150212,201502,DW-1501010130,240g,一般商品,袋,1,16.5,16.5,是
1420,22,休闲,2206,即食熟制品,220602,猪肉干,20150212,201502,DW-2206020028,65g,一般商品,袋,1,13.9,13.9,否
1420,22,休闲,2203,膨化点心,220399,其他膨化点心,20150212,201502,DW-2203990126,125g,一般商品,罐,1,10.9,10.9,否
1420,15,日配,1519,外送面包糕点,151904,外送中式糕点,20150212,201502,DW-1519040031,600g,一般商品,条,1,16.9,16.9,是
1421,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150211,201502,DW-1301010076,散称,联营商品,kg,0.001,20,0.02,否
1421,12,蔬果,1201,蔬菜,120105,鲜调味,20150211,201502,DW-1201050255,散称,生鲜,千克,0.578,9.6,5.5488,否
1421,20,粮油,2008,调味料,200806,香辛料,20150211,201502,DW-2008060026,20g,一般商品,袋,1,3.9,3.9,否
1421,12,蔬果,1202,加工豆类,120201,豆腐,20150211,201502,DW-1202018073,散称,生鲜,千克,0.681,2.96,2.01576,否
1421,13,熟食,1308,现制中式面点,130801,现制蒸类,20150211,201502,DW-1308010191,散称,生鲜,千克,0.592,6,3.552,否
1421,12,蔬果,1201,蔬菜,120101,叶菜,20150211,201502,DW-1201010006,散称,生鲜,千克,0.07,12,0.84,否
1421,12,蔬果,1201,蔬菜,120106,菌菇类,20150225,201502,DW-1201060004,散称,生鲜,千克,0.708,16.8,11.8944,否
1421,20,粮油,2011,液体调料,201111,料酒,20150225,201502,DW-2011110020,350ml,一般商品,袋,1,1.1,1.1,否
1421,20,粮油,2012,调味油,201201,芝麻油,20150225,201502,DW-2012010014,200mL,一般商品,瓶,1,13.9,13.9,否
1421,20,粮油,2011,液体调料,201111,料酒,20150225,201502,DW-2011110003,350ml,一般商品,袋,1,1.9,1.9,否
1421,20,粮油,2011,液体调料,201101,老抽酱油,20150423,201504,DW-2011010037,380mL,一般商品,袋,1,1,1,否
1421,23,酒饮,2311,国产白酒,231103,普通高度白酒,20150423,201504,DW-2311030232,52%600ml,一般商品,瓶,1,20.3,20.3,否
1421,23,酒饮,2309,啤酒,230901,国产黄啤,20150423,201504,DW-2309010025,9%330ml,一般商品,听,6,2,12,是
1422,15,日配,1501,冷藏肉制品,150199,其它肠类,20150211,201502,DW-1501990024,280g,一般商品,袋,1,9.5,9.5,是
1423,22,休闲,2202,糕点,220208,散称糕点,20150211,201502,DW-2202080020,散称,一般商品,KG,0.696,39.8,27.7008,是
1423,15,日配,1518,常温乳品,151813,利乐砖乳酸菌,20150216,201502,DW-1518130016,205g,一般商品,盒,12,5.5,66,是
1423,22,休闲,2201,饼干,220112,饼干礼盒,20150216,201502,DW-2201120145,1098g,一般商品,盒,1,68,68,否
1423,15,日配,1521,蛋类,152101,新鲜蛋品,20150216,201502,DW-1521010004,60枚,一般商品,盒,1,75,75,否
1423,12,蔬果,1203,水果,120310,水果礼盒,20150216,201502,DW-1203100109,1X1,生鲜,盒,1,88,88,否
1424,10,肉禽,1001,猪肉,100101,鲜猪肉,20150211,201502,DW-1001010195,散称,生鲜,千克,0.45,27.8,12.51,否
1424,12,蔬果,1201,蔬菜,120106,菌菇类,20150211,201502,DW-1201060002,散称,生鲜,千克,0.132,18,2.376,否
1424,12,蔬果,1201,蔬菜,120104,花果,20150211,201502,DW-1201040010,散称,生鲜,千克,0.382,2.58,0.98556,否
1424,12,蔬果,1201,蔬菜,120106,菌菇类,20150211,201502,DW-1201060002,散称,生鲜,千克,0.3,18,5.4,否
1424,12,蔬果,1201,蔬菜,120101,叶菜,20150211,201502,DW-1201010019,散称,生鲜,千克,1.354,1.96,2.65384,否
1424,20,粮油,2008,调味料,200804,其他鲜味精,20150211,201502,DW-2008040010,250g,一般商品,袋,1,8.2,8.2,否
1424,22,休闲,2203,膨化点心,220302,袋装薯片,20150212,201502,DW-2203020003,16g*5,一般商品,袋,1,4.9,4.9,否
1424,22,休闲,2202,糕点,220203,蛋卷,20150212,201502,DW-2202030012,60g,一般商品,盒,1,4.5,4.5,否
1424,22,休闲,2210,果冻,221004,立袋可吸果冻,20150212,201502,DW-2210040004,150g,一般商品,袋,1,2.5,2.5,否
1424,23,酒饮,2301,碳酸饮料,230199,苏打盐汽水,20150212,201502,DW-2301990019,300ml,一般商品,瓶,1,2,2,否
1424,22,休闲,2202,糕点,220203,蛋卷,20150212,201502,DW-2202030034,55g,一般商品,盒,1,4.5,4.5,否
1424,22,休闲,2203,膨化点心,220302,袋装薯片,20150212,201502,DW-2203020112,45g,一般商品,袋,1,3.9,3.9,否
1424,22,休闲,2203,膨化点心,220302,袋装薯片,20150212,201502,DW-2203020030,45g,一般商品,包,1,3.6,3.6,否
1424,22,休闲,2210,果冻,221004,立袋可吸果冻,20150212,201502,DW-2210040007,150g,一般商品,袋,1,2.3,2.3,否
1424,22,休闲,2203,膨化点心,220399,其他膨化点心,20150212,201502,DW-2203990009,40g,一般商品,袋,1,2.7,2.7,否
1425,21,冲调,2105,冲调食品,210503,芝麻糊,20150211,201502,DW-2105030017,480g,一般商品,袋,1,25.3,25.3,否
1425,15,日配,1505,冷藏乳品,150501,冷藏原味酸乳,20150211,201502,DW-1505010004,100g*6,一般商品,组,1,14.9,14.9,是
1425,20,粮油,2005,煮食面/粉,200501,挂面,20150211,201502,DW-2005010077,1000g,一般商品,袋,1,8.5,8.5,否
1425,22,休闲,2201,饼干,220106,钙奶,20150211,201502,DW-2201060004,240g,一般商品,袋,1,3.9,3.9,否
1425,30,洗化,3016,纸制品,301608,软抽纸巾,20150211,201502,DW-3016080270,400张*6,一般商品,提,1,13.9,13.9,是
1425,20,粮油,2014,酱菜类,201401,榨菜,20150211,201502,DW-2014010012,60g,一般商品,袋,1,0.5,0.5,否
1425,20,粮油,2009,盐/糖,200902,功能盐,20150211,201502,DW-2009020012,400g,一般商品,袋,1,2.3,2.3,否
1425,22,休闲,2202,糕点,220299,其他糕点,20150211,201502,DW-2202990008,散称,一般商品,kg,0.238,45.6,10.8528,否
1425,12,蔬果,1203,水果,120313,其它水果,20150323,201503,DW-1203130446,散称,生鲜,KG,0.774,30,23.22,否
1425,12,蔬果,1203,水果,120307,蕉类,20150323,201503,DW-1203070022,散称,生鲜,KG,1.034,5.96,6.16264,否
1425,20,粮油,2014,酱菜类,201401,榨菜,20150323,201503,DW-2014010057,175g,一般商品,袋,1,3.9,3.9,否
1426,15,日配,1521,蛋类,152101,新鲜蛋品,20150211,201502,DW-1521010005,散称,一般商品,千克,1.466,6.78,9.93948,否
1426,10,肉禽,1004,鸡产品,100402,分割鸡件,20150211,201502,DW-1004020001,散称,生鲜,千克,1.942,35.8,69.5236,否
1426,12,蔬果,1201,蔬菜,120101,叶菜,20150211,201502,DW-1201010019,散称,生鲜,千克,2.166,1.96,4.24536,否
1427,22,休闲,2207,糖果,220701,硬糖,20150211,201502,DW-2207010092,散称,一般商品,kg,0.332,23.8,7.9016,否
1427,22,休闲,2203,膨化点心,220302,袋装薯片,20150211,201502,DW-2203020028,45g,一般商品,包,1,4,4,否
1427,22,休闲,2203,膨化点心,220302,袋装薯片,20150211,201502,DW-2203020026,45g,一般商品,袋,1,3.5,3.5,否
1427,20,粮油,2015,罐头,201502,水果罐头,20150211,201502,DW-2015020100,255g,一般商品,瓶,1,5.9,5.9,是
1427,22,休闲,2206,即食熟制品,220607,豆干类,20150211,201502,DW-2206070251,80g,一般商品,袋,1,3.5,3.5,否
1427,20,粮油,2015,罐头,201502,水果罐头,20150211,201502,DW-2015020016,240g,一般商品,瓶,1,6.7,6.7,否
1428,23,酒饮,2303,果汁饮料,230302,桃饮料,20150211,201502,DW-2303020006,2.5L,一般商品,桶,1,14,14,是
1428,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150211,201502,DW-1505040016,800ml,一般商品,瓶,1,12.9,12.9,否
1428,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150211,201502,DW-1505040015,800ml,一般商品,瓶,1,12.9,12.9,否
1429,15,日配,1518,常温乳品,151801,利乐砖纯奶,20150211,201502,DW-1518010006,250ml*12,一般商品,箱,1,65,65,是
1430,12,蔬果,1205,其它加工,120501,咸菜干货,20150211,201502,DW-1205010005,散称,生鲜,kg,0.31,2,0.62,否
1430,15,日配,1521,蛋类,152101,新鲜蛋品,20150211,201502,DW-1521010005,散称,一般商品,千克,0.732,6.78,4.96296,否
1430,12,蔬果,1201,蔬菜,120105,鲜调味,20150211,201502,DW-1201050004,散称,生鲜,千克,0.226,5.98,1.35148,否
1430,12,蔬果,1202,加工豆类,120201,豆腐,20150211,201502,DW-1202018073,散称,生鲜,千克,0.539,2.96,1.59544,否
1430,12,蔬果,1201,蔬菜,120101,叶菜,20150211,201502,DW-1201010005,散称,生鲜,千克,0.624,5.8,3.6192,否
1430,12,蔬果,1201,蔬菜,120105,鲜调味,20150211,201502,DW-1201050011,散称,生鲜,千克,0.902,6.56,5.91712,否
1430,12,蔬果,1201,蔬菜,120107,有机蔬菜,20150211,201502,DW-1201070001,散称,生鲜,KG,0.648,5,3.24,否
1431,22,休闲,2203,膨化点心,220301,米制点心,20150211,201502,DW-2203010018,520g,一般商品,袋,1,19.9,19.9,是
1431,15,日配,1518,常温乳品,151801,利乐砖纯奶,20150211,201502,DW-1518010020,250ml*12,一般商品,提,1,65,65,是
1431,22,休闲,2203,膨化点心,220301,米制点心,20150211,201502,DW-2203010017,520g,一般商品,袋,1,19.9,19.9,是
1431,20,粮油,2015,罐头,201501,八宝粥,20150211,201502,DW-2015010031,360g,一般商品,罐,12,3.7,44.4,否
1432,10,肉禽,1001,猪肉,100101,鲜猪肉,20150211,201502,DW-1001010191,散称,生鲜,千克,0.374,29.8,11.1452,否
1432,12,蔬果,1201,蔬菜,120107,有机蔬菜,20150211,201502,DW-1201070001,散称,生鲜,KG,0.558,5,2.79,否
1432,12,蔬果,1202,加工豆类,120201,豆腐,20150211,201502,DW-1202018269,块,生鲜,块,2,2,4,否
1432,22,休闲,2207,糖果,220799,其他糖果,20150211,201502,DW-2207990011,散称,一般商品,千克,0.26,39.8,10.348,否
1432,15,日配,1521,蛋类,152101,新鲜蛋品,20150211,201502,DW-1521010002,散称,一般商品,千克,1.13,19.2,21.696,否
1432,12,蔬果,1203,水果,120313,其它水果,20150213,201502,DW-1203130446,散称,生鲜,KG,0.39,30,11.7,否
1432,13,熟食,1308,现制中式面点,130801,现制蒸类,20150213,201502,DW-1308010191,散称,生鲜,千克,0.582,6,3.492,否
1432,15,日配,1503,冷藏料理,150301,冷藏畜类,20150213,201502,DW-1503010007,220g,一般商品,袋,1,23.7,23.7,否
1432,22,休闲,2208,口香糖,220801,无糖口香糖,20150213,201502,DW-2208010044,12片,一般商品,盒,1,5.2,5.2,否
1432,22,休闲,2207,糖果,220799,其他糖果,20150215,201502,DW-2207990011,散称,一般商品,千克,0.294,39.8,11.7012,否
1432,15,日配,1517,常温肉制品,151701,猪肉火腿肠,20150215,201502,DW-1517010003,60g*10,一般商品,袋,1,16.3,16.3,是
1432,15,日配,1503,冷藏料理,150304,冷藏腌泡菜,20150215,201502,DW-1503040012,1kg,一般商品,袋,1,24.7,24.7,否
1432,20,粮油,2001,袋装速食面,200199,其他袋装面,20150215,201502,DW-2001990004,111g*5,一般商品,包,1,14.7,14.7,否
1432,20,粮油,2003,桶杯装速食面,200301,牛肉口味,20150215,201502,DW-2003010023,108g,一般商品,桶,1,4.5,4.5,是
1432,15,日配,1501,冷藏肉制品,150101,香肠类,20150215,201502,DW-1501010003,48g,一般商品,袋,1,2,2,否
1432,12,蔬果,1203,水果,120303,梨类,20150227,201502,DW-1203030184,散称,生鲜,KG,1.116,4,4.464,否
1432,12,蔬果,1202,加工豆类,120204,豆干豆皮,20150227,201502,DW-1202048043,散称,生鲜,千克,0.308,6.96,2.14368,否
1432,22,休闲,2202,糕点,220205,中式糕点,20150227,201502,DW-2202050141,散称,一般商品,KG,0.316,17.8,5.6248,否
1432,20,粮油,2013,调味酱,201306,甜面/豆瓣酱,20150228,201502,DW-2013060014,180g,一般商品,袋,1,2,2,否
1432,12,蔬果,1202,加工豆类,120204,豆干豆皮,20150228,201502,DW-1202048059,散称,生鲜,千克,0.364,7.76,2.82464,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150228,201502,DW-1201040026,散称,生鲜,千克,0.522,1.98,1.03356,否
1432,12,蔬果,1202,加工豆类,120201,豆腐,20150228,201502,DW-1202018269,块,生鲜,块,2,2,4,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150314,201503,DW-1201040035,散称,生鲜,千克,0.272,9.6,2.6112,否
1432,13,熟食,1308,现制中式面点,130801,现制蒸类,20150314,201503,DW-1308010192,个,生鲜,个,4,0.5,2,否
1432,22,休闲,2202,糕点,220205,中式糕点,20150314,201503,DW-2202050141,散称,一般商品,KG,0.494,17.8,8.7932,是
1432,12,蔬果,1201,蔬菜,120104,花果,20150314,201503,DW-1201040038,散称,生鲜,千克,0.476,12,5.712,否
1432,22,休闲,2202,糕点,220208,散称糕点,20150314,201503,DW-2202080037,散称,一般商品,KG,0.266,73.8,19.6308,是
1432,15,日配,1521,蛋类,152101,新鲜蛋品,20150314,201503,DW-1521010002,散称,一般商品,千克,1.11,19.2,21.312,否
1432,13,熟食,1308,现制中式面点,130803,现制烙类,20150314,201503,DW-1308030035,个,生鲜,个,2,1,2,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150314,201503,DW-1201040049,散称,生鲜,千克,0.346,5.8,2.0068,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150406,201504,DW-1201040010,散称,生鲜,千克,0.618,2.58,1.59444,否
1432,10,肉禽,1001,猪肉,100101,鲜猪肉,20150406,201504,DW-1001010195,散称,生鲜,千克,0.312,27.8,8.6736,否
1432,12,蔬果,1202,加工豆类,120201,豆腐,20150406,201504,DW-1202018269,块,生鲜,块,2,2,4,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150406,201504,DW-1201040035,散称,生鲜,千克,0.328,9.6,3.1488,否
1432,22,休闲,2203,膨化点心,220307,进口膨化,20150406,201504,DW-2203070016,160g,一般商品,罐,1,15.9,15.9,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150412,201504,DW-1201040010,散称,生鲜,千克,0.708,2.58,1.82664,否
1432,12,蔬果,1203,水果,120302,苹果类,20150412,201504,DW-1203020162,散称,生鲜,KG,0.868,7.98,6.92664,否
1432,22,休闲,2207,糖果,220799,其他糖果,20150412,201504,DW-2207990017,40g,一般商品,包,1,3.5,3.5,否
1432,10,肉禽,1001,猪肉,100101,鲜猪肉,20150412,201504,DW-1001010205,散称,生鲜,千克,0.736,19.8,14.5728,否
1432,12,蔬果,1203,水果,120313,其它水果,20150412,201504,DW-1203130449,散称,生鲜,KG,0.64,23,14.72,否
1432,22,休闲,2201,饼干,220101,苏打,20150412,201504,DW-2201010029,150g,一般商品,代,1,3.5,3.5,否
1432,15,日配,1505,冷藏乳品,150504,冷藏乳酸菌,20150418,201504,DW-1505040070,100ml*5,一般商品,组,1,11.5,11.5,否
1432,12,蔬果,1201,蔬菜,120106,菌菇类,20150418,201504,DW-1201060010,散称,生鲜,千克,0.236,9,2.124,否
1432,10,肉禽,1001,猪肉,100101,鲜猪肉,20150418,201504,DW-1001010205,散称,生鲜,千克,0.408,19.8,8.0784,否
1432,13,熟食,1301,凉拌熟食,130101,凉拌素食,20150418,201504,DW-1301010076,散称,联营商品,kg,0.25,20,5,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150418,201504,DW-1201040035,散称,生鲜,千克,0.266,9.6,2.5536,否
1432,12,蔬果,1203,水果,120313,其它水果,20150418,201504,DW-1203130452,散称,生鲜,KG,0.878,15,13.17,否
1432,13,熟食,1308,现制中式面点,130801,现制蒸类,20150418,201504,DW-1308010191,散称,生鲜,千克,0.506,6,3.036,否
1432,12,蔬果,1201,蔬菜,120101,叶菜,20150418,201504,DW-1201010004,散称,生鲜,千克,0.328,5.6,1.8368,否
1432,12,蔬果,1201,蔬菜,120105,鲜调味,20150418,201504,DW-1201050011,散称,生鲜,千克,0.504,6.56,3.30624,否
1432,12,蔬果,1201,蔬菜,120104,花果,20150418,201504,DW-1201040027,散称,生鲜,千克,0.408,9.96,4.06368,否
1432,12,蔬果,1202,加工豆类,120205,豆类料理,20150418,201504,DW-1202058117,203g,生鲜,袋,1,5.2,5.2,否
1432,13,熟食,1308,现制中式面点,130801,现制蒸类,20150418,201504,DW-1308010192,个,生鲜,个,4,0.5,2,否
1432,15,日配,1518,常温乳品,151813,利乐砖乳酸菌,20150426,201504,DW-1518130011,200ml,一般商品,盒,1,5.3,5.3,否
1432,20,粮油,2011,液体调料,201111,料酒,20150426,201504,DW-2011110006,480ml,一般商品,瓶,1,6.7,6.7,否
1432,20,粮油,2011,液体调料,201199,其他液体调料,20150426,201504,DW-2011990010,260ml,一般商品,瓶,1,3.9,3.9,否
1432,10,肉禽,1001,猪肉,100101,鲜猪肉,20150426,201504,DW-1001010205,散称,生鲜,千克,0.646,19.8,12.7908,否
1432,12,蔬果,1201,蔬菜,120101,叶菜,20150426,201504,DW-1201010018,散称,生鲜,千克,0.385,12,4.62,否
1432,12,蔬果,1201,蔬菜,120102,根茎,20150426,201504,DW-1201020011,散称,生鲜,千克,0.49,16,7.84,否
1433,12,蔬果,1201,蔬菜,120104,花果,20150211,201502,DW-1201040049,散称,生鲜,千克,0.643,5.8,3.7294,否
1433,12,蔬果,1201,蔬菜,120105,鲜调味,20150211,201502,DW-1201050007,散称,生鲜,千克,0.144,15.6,2.2464,否
1433,12,蔬果,1201,蔬菜,120102,根茎,20150211,201502,DW-1201020044,散称,生鲜,千克,0.61,3.96,2.4156,否
1433,12,蔬果,1201,蔬菜,120104,花果,20150211,201502,DW-1201040035,散称,生鲜,千克,0.316,9.6,3.0336,否
1433,12,蔬果,1202,加工豆类,120201,豆腐,20150211,201502,DW-1202018267,块,生鲜,块,2,1.5,3,否
